109
4855.3   4.1  2.8612
4855.3  14.5  2.8995
4855.3  24.6  2.6455
4855.3  33.8  2.7399
4855.3  44.2  2.6716
4855.3  58.3  2.7017
4855.3  75.3  2.8457
4855.3  97.9  2.8604
4855.3 124.2  2.4322
4855.3 149.0  2.3150
4855.3 174.7  1.9471
4855.3 198.1  1.8022
4891.3   4.3  2.7969
4891.3  14.2  2.0977
4891.3  25.5  2.2947
4891.3  34.3  2.3736
4891.3  44.1  2.6072
4891.3  58.6  2.1058
4891.3  73.5  2.1083
4891.3  98.7  1.4725
4891.3 123.7  1.0826
4891.3 152.3  1.0826
4891.3 172.6  0.7814
4911.3   4.2  2.3109
4911.3  24.8  2.6976
4911.3  34.8  2.2548
4911.3  44.1  2.2751
4911.3  58.7  2.3972
4911.3  74.5  2.5283
4911.3  99.9  2.1465
4911.3 125.0  1.7444
4911.3 148.5  1.3089
4911.3 175.2  1.2023
4980.3   4.6  2.2873
4980.3  14.2  2.5022
4980.3  24.3  2.5177
4980.3  34.1  2.7855
4980.3  44.6  2.1962
4980.3  59.0  2.0659
4980.3  74.4  2.2206
4980.3  99.6  2.0684
4980.3 123.6  1.7151
4980.3 150.4  1.5824
4980.3 174.9  0.9475
5020.1   4.0  2.3305
5020.1  13.8  2.2125
5020.1  24.2  2.2890
5020.1  34.4  2.1921
5020.1  44.3  2.3801
5020.1  59.3  2.1107
5020.1  74.6  1.9715
5020.1 100.3  1.8225
5020.1 124.2  1.3993
5020.1 148.7  1.0566
5020.1 200.0  0.6520
5079.3   5.3  2.3639
5079.3  14.4  2.3166
5079.3  25.4  2.6895
5079.3  34.7  2.3696
5079.3  44.6  2.3337
5079.3  60.9  2.1783
5079.3  75.4  2.0611
5079.3  99.4  1.9593
5079.3 124.8  2.0342
5079.3 150.3  1.4839
5079.3 174.1  1.0265
5119.3   4.9  2.8352
5119.3  15.0  2.6113
5119.3  24.3  2.2295
5119.3  35.0  2.7586
5119.3  44.3  2.7554
5119.3  59.9  2.6520
5119.3  77.3  2.8571
5119.3  98.7  2.3989
5119.3 124.5  2.0757
5119.3 149.1  1.6370
5119.3 174.5  1.4237
5147.4   4.6  2.7432
5147.4  14.5  2.9719
5147.4  25.1  2.6862
5147.4  35.4  3.2063
5147.4  45.2  2.6390
5147.4  60.5  2.4404
5147.4  75.1  2.2035
5147.4 100.8  1.9976
5147.4 124.9  1.5564
5147.4 149.2  0.9149
5147.4 174.3  1.3683
5168.4   3.7  2.0090
5168.4  14.5  2.0049
5168.4  25.1  3.0859
5168.4  35.2  2.4770
5168.4  43.7  2.9288
5168.4  59.2  3.3773
5168.4  76.1  2.6935
5168.4  97.7  1.8177
5168.4 124.7  1.3553
5168.4 146.3  0.9223
5168.4 172.7  0.7700
5192.4   5.0  2.3109
5192.4  14.4  2.5177
5192.4  25.0  2.3704
5192.4  34.5  2.5161
5192.4  44.6  2.2491
5192.4  75.3  2.2507
5192.4 100.5  1.5865
5192.4 124.5  1.1722
5192.4 149.8  0.8978
5192.4 174.9  0.7188
