86
4855.2   4.9  2.1000
4855.2  23.7  1.9400
4855.2  45.0  1.8700
4855.2  74.3  2.1000
4855.2  98.6  1.7900
4855.2 125.7  1.6900
4855.2 150.3  1.1500
4855.2 173.6  0.7100
4855.2 199.0  0.6100
4891.2   4.5  1.8800
4891.2  24.5  2.1000
4891.2  44.2  1.8200
4891.2  75.8  1.8300
4891.2  98.9  1.5100
4891.2 123.8  0.9800
4891.2 149.2  0.6700
4891.2 175.4  0.5200
4891.2 198.1  0.5200
4911.2   4.6  1.8700
4911.2  24.6  2.0200
4911.2  44.5  2.0400
4911.2  74.8  2.2400
4911.2  99.8  1.4600
4911.2 124.3  1.2900
4911.2 148.5  0.9700
4911.2 173.9  0.6600
4911.2 199.5  0.4800
4980.2   4.3  1.8600
4980.2  25.2  1.8000
4980.2  44.9  2.0600
4980.2  75.1  1.9800
4980.2 124.3  1.4000
4980.2 150.5  0.7300
4980.2 174.2  0.5800
5019.9   4.4  1.8700
5019.9  24.0  1.8600
5019.9  44.3  2.0400
5019.9  74.0  2.1600
5019.9  99.4  1.6300
5019.9 123.8  1.2400
5019.9 149.4  0.8700
5019.9 174.6  0.7800
5019.9 199.4  0.5700
5079.2   5.0  2.1200
5079.2  24.2  2.3200
5079.2  45.6  2.2600
5079.2  74.5  2.3800
5079.2 100.4  1.9600
5079.2 123.0  1.6700
5079.2 149.6  1.0700
5079.2 174.8  0.7700
5119.2   5.3  2.6600
5119.2  25.7  2.5400
5119.2  44.9  2.7100
5119.2  75.2  2.1000
5119.2 101.0  1.9400
5119.2 126.1  1.5600
5119.2 151.3  0.7700
5119.2 177.0  0.6800
5147.2   4.9  1.5300
5147.2  24.6  2.0800
5147.2  44.6  2.3100
5147.2  75.1  2.2000
5147.2  99.9  1.8600
5147.2 125.3  1.4600
5147.2 150.0  0.8600
5147.2 175.3  0.6600
5147.2 199.4  0.7900
5168.2   4.0  1.9300
5168.2  24.8  2.2100
5168.2  44.9  1.9400
5168.2  74.1  1.8700
5168.2  99.4  1.5700
5168.2 124.8  0.8900
5168.2 149.9  0.6700
5168.2 174.3  0.5800
5168.2 199.4  0.5300
5192.2   4.9  1.9800
5192.2  24.7  1.9000
5192.2  43.8  2.0400
5192.2  76.1  1.8400
5192.2 100.3  1.8400
5192.2 124.4  1.4600
5192.2 150.1  0.8100
5192.2 174.9  0.6000
5192.2 199.5  0.5200
