  4751.00000     0.0
  4751.02083     0.0
  4751.04167     0.0
  4751.06250     0.0
  4751.08333     0.0
  4751.10417     0.0
  4751.12500     0.0
  4751.14583     0.0
  4751.16667     0.0
  4751.18750     0.0
  4751.20833     0.0
  4751.22917    22.0
  4751.25000    44.0
  4751.27083    95.2
  4751.29167   146.4
  4751.31250   197.4
  4751.33333   248.3
  4751.35417   290.6
  4751.37500   332.8
  4751.39583   361.9
  4751.41667   390.9
  4751.43750   404.5
  4751.45833   418.1
  4751.47917   415.6
  4751.50000   413.1
  4751.52083   394.6
  4751.54167   376.1
  4751.56250   343.8
  4751.58333   311.6
  4751.60417   265.4
  4751.62500   219.2
  4751.64583   166.2
  4751.66667   113.3
  4751.68750    64.7
  4751.70833    16.1
  4751.72917     8.1
  4751.75000     0.0
  4751.77083     0.0
  4751.79167     0.0
  4751.81250     0.0
  4751.83333     0.0
  4751.85417     0.0
  4751.87500     0.0
  4751.89583     0.0
  4751.91667     0.0
  4751.93750     0.0
  4751.95833     0.0
  4751.97917     0.0
  4752.00000     0.0
  4752.02083     0.0
  4752.04167     0.0
  4752.06250     0.0
  4752.08333     0.0
  4752.10417     0.0
  4752.12500     0.0
  4752.14583     0.0
  4752.16667     0.0
  4752.18750     0.0
  4752.20833     0.0
  4752.22917    22.0
  4752.25000    44.1
  4752.27083    95.9
  4752.29167   147.7
  4752.31250   199.3
  4752.33333   250.9
  4752.35417   293.6
  4752.37500   336.4
  4752.39583   365.7
  4752.41667   395.1
  4752.43750   408.8
  4752.45833   422.5
  4752.47917   419.9
  4752.50000   417.3
  4752.52083   398.4
  4752.54167   379.6
  4752.56250   317.7
  4752.58333   255.7
  4752.60417   217.6
  4752.62500   179.4
  4752.64583   135.7
  4752.66667    92.1
  4752.68750    52.2
  4752.70833    12.3
  4752.72917     6.1
  4752.75000     0.0
  4752.77083     0.0
  4752.79167     0.0
  4752.81250     0.0
  4752.83333     0.0
  4752.85417     0.0
  4752.87500     0.0
  4752.89583     0.0
  4752.91667     0.0
  4752.93750     0.0
  4752.95833     0.0
  4752.97917     0.0
  4753.00000     0.0
  4753.02083     0.0
  4753.04167     0.0
  4753.06250     0.0
  4753.08333     0.0
  4753.10417     0.0
  4753.12500     0.0
  4753.14583     0.0
  4753.16667     0.0
  4753.18750     0.0
  4753.20833     0.0
  4753.22917    18.0
  4753.25000    35.9
  4753.27083    78.6
  4753.29167   121.3
  4753.31250   163.8
  4753.33333   206.4
  4753.35417   241.6
  4753.37500   276.9
  4753.39583   301.0
  4753.41667   325.2
  4753.43750   336.5
  4753.45833   347.7
  4753.47917   345.5
  4753.50000   343.3
  4753.52083   327.6
  4753.54167   312.0
  4753.56250   316.2
  4753.58333   320.5
  4753.60417   272.3
  4753.62500   224.2
  4753.64583   169.2
  4753.66667   114.2
  4753.68750    64.2
  4753.70833    14.1
  4753.72917     7.1
  4753.75000     0.0
  4753.77083     0.0
  4753.79167     0.0
  4753.81250     0.0
  4753.83333     0.0
  4753.85417     0.0
  4753.87500     0.0
  4753.89583     0.0
  4753.91667     0.0
  4753.93750     0.0
  4753.95833     0.0
  4753.97917     0.0
  4754.00000     0.0
  4754.02083     0.0
  4754.04167     0.0
  4754.06250     0.0
  4754.08333     0.0
  4754.10417     0.0
  4754.12500     0.0
  4754.14583     0.0
  4754.16667     0.0
  4754.18750     0.0
  4754.20833     0.0
  4754.22917    22.4
  4754.25000    44.7
  4754.27083    98.4
  4754.29167   152.1
  4754.31250   205.6
  4754.33333   259.2
  4754.35417   303.5
  4754.37500   347.9
  4754.39583   378.3
  4754.41667   408.7
  4754.43750   422.8
  4754.45833   436.9
  4754.47917   434.0
  4754.50000   431.1
  4754.52083   411.3
  4754.54167   391.5
  4754.56250   351.9
  4754.58333   312.3
  4754.60417   265.0
  4754.62500   217.8
  4754.64583   164.0
  4754.66667   110.1
  4754.68750    61.4
  4754.70833    12.6
  4754.72917     6.3
  4754.75000     0.0
  4754.77083     0.0
  4754.79167     0.0
  4754.81250     0.0
  4754.83333     0.0
  4754.85417     0.0
  4754.87500     0.0
  4754.89583     0.0
  4754.91667     0.0
  4754.93750     0.0
  4754.95833     0.0
  4754.97917     0.0
  4755.00000     0.0
  4755.02083     0.0
  4755.04167     0.0
  4755.06250     0.0
  4755.08333     0.0
  4755.10417     0.0
  4755.12500     0.0
  4755.14583     0.0
  4755.16667     0.0
  4755.18750     0.0
  4755.20833     0.0
  4755.22917    21.6
  4755.25000    43.2
  4755.27083    95.8
  4755.29167   148.3
  4755.31250   200.7
  4755.33333   253.1
  4755.35417   296.5
  4755.37500   339.9
  4755.39583   369.6
  4755.41667   399.4
  4755.43750   413.1
  4755.45833   426.9
  4755.47917   424.0
  4755.50000   421.0
  4755.52083   401.5
  4755.54167   382.0
  4755.56250   314.3
  4755.58333   246.6
  4755.60417   209.1
  4755.62500   171.5
  4755.64583   128.8
  4755.66667    86.1
  4755.68750    47.6
  4755.70833     9.0
  4755.72917     4.5
  4755.75000     0.0
  4755.77083     0.0
  4755.79167     0.0
  4755.81250     0.0
  4755.83333     0.0
  4755.85417     0.0
  4755.87500     0.0
  4755.89583     0.0
  4755.91667     0.0
  4755.93750     0.0
  4755.95833     0.0
  4755.97917     0.0
  4756.00000     0.0
  4756.02083     0.0
  4756.04167     0.0
  4756.06250     0.0
  4756.08333     0.0
  4756.10417     0.0
  4756.12500     0.0
  4756.14583     0.0
  4756.16667     0.0
  4756.18750     0.0
  4756.20833     0.0
  4756.22917    16.9
  4756.25000    33.9
  4756.27083    75.5
  4756.29167   117.1
  4756.31250   158.7
  4756.33333   200.3
  4756.35417   234.7
  4756.37500   269.1
  4756.39583   292.7
  4756.41667   316.3
  4756.43750   327.2
  4756.45833   338.0
  4756.47917   335.7
  4756.50000   333.3
  4756.52083   317.7
  4756.54167   302.1
  4756.56250   250.7
  4756.58333   199.2
  4756.60417   168.7
