10
4855.5  10.0  0.02557
4891.5  10.0  0.00035
4911.5  10.0  0.00127
4980.5  10.0  0.00200
5019.5  10.0  0.00340
5079.5  10.0  0.00033
5119.5  10.0  0.00203
5147.5  10.0  0.00143
5168.5  10.0  0.00435
5192.5  10.0  0.00522
