86
4855.2   4.9  0.2760
4855.2  23.7  0.2580
4855.2  45.0  0.2660
4855.2  74.3  0.2880
4855.2  98.6  0.2600
4855.2 125.7  0.2520
4855.2 150.3  0.1860
4855.2 173.6  0.1270
4855.2 199.0  0.0910
4891.2   4.5  0.2400
4891.2  24.5  0.2580
4891.2  44.2  0.2380
4891.2  75.8  0.2270
4891.2  98.9  0.2280
4891.2 123.8  0.1410
4891.2 149.2  0.1000
4891.2 175.4  0.0800
4891.2 198.1  0.0780
4911.2   4.6  0.2600
4911.2  24.6  0.2660
4911.2  44.5  0.2570
4911.2  74.8  0.2630
4911.2  99.8  0.2350
4911.2 124.3  0.2070
4911.2 148.5  0.1550
4911.2 173.9  0.1000
4911.2 199.5  0.0780
4980.2   4.3  0.2730
4980.2  25.2  0.2710
4980.2  44.9  0.3100
4980.2  75.1  0.2740
4980.2 124.3  0.2390
4980.2 150.5  0.1130
4980.2 174.2  0.0920
5019.9   4.4  0.2680
5019.9  24.0  0.2740
5019.9  44.3  0.3070
5019.9  74.0  0.3220
5019.9  99.4  0.2610
5019.9 123.8  0.2120
5019.9 149.4  0.1280
5019.9 174.6  0.0980
5019.9 199.4  0.0820
5079.2   5.0  0.3050
5079.2  24.2  0.2960
5079.2  45.6  0.2940
5079.2  74.5  0.3130
5079.2 100.4  0.2720
5079.2 123.0  0.2490
5079.2 149.6  0.1590
5079.2 174.8  0.1110
5119.2   5.3  0.3450
5119.2  25.7  0.3480
5119.2  44.9  0.4010
5119.2  75.2  0.2890
5119.2 101.0  0.3010
5119.2 126.1  0.2510
5119.2 151.3  0.1240
5119.2 177.0  0.1190
5147.2   4.9  0.2060
5147.2  24.6  0.2940
5147.2  44.6  0.3120
5147.2  75.1  0.3270
5147.2  99.9  0.2560
5147.2 125.3  0.2150
5147.2 150.0  0.1340
5147.2 175.3  0.1040
5147.2 199.4  0.1170
5168.2   4.0  0.2650
5168.2  24.8  0.3030
5168.2  44.9  0.2840
5168.2  74.1  0.2870
5168.2  99.4  0.2520
5168.2 124.8  0.1520
5168.2 149.9  0.1080
5168.2 174.3  0.0910
5168.2 199.4  0.0870
5192.2   4.9  0.2800
5192.2  24.7  0.2570
5192.2  43.8  0.2850
5192.2  76.1  0.2690
5192.2 100.3  0.2720
5192.2 124.4  0.2420
5192.2 150.1  0.1240
5192.2 174.9  0.0990
5192.2 199.5  0.0870
