4800.00  0.0e+000  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  9.7e-005  8.7e-005  7.9e-005  7.2e-005  6.5e-005  5.9e-005  5.3e-005  4.8e-005  4.3e-005  3.9e-005  3.6e-005 
4801.00  0.0e+000  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  9.7e-005  8.7e-005  7.9e-005  7.2e-005  6.5e-005  5.9e-005  5.3e-005  4.8e-005  4.3e-005  3.9e-005  3.6e-005 
4802.00  0.0e+000  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  9.7e-005  8.7e-005  7.9e-005  7.2e-005  6.5e-005  5.9e-005  5.3e-005  4.8e-005  4.3e-005  3.9e-005  3.6e-005 
4803.00  0.0e+000  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  9.7e-005  8.7e-005  7.9e-005  7.2e-005  6.5e-005  5.9e-005  5.3e-005  4.8e-005  4.3e-005  3.9e-005  3.6e-005 
4804.00  0.0e+000  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  9.7e-005  8.7e-005  7.9e-005  7.2e-005  6.5e-005  5.9e-005  5.3e-005  4.8e-005  4.3e-005  3.9e-005  3.6e-005 
4805.00  0.0e+000  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  9.7e-005  8.7e-005  7.9e-005  7.2e-005  6.5e-005  5.9e-005  5.3e-005  4.8e-005  4.3e-005  3.9e-005  3.6e-005 
4806.00  0.0e+000  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  9.7e-005  8.7e-005  7.9e-005  7.2e-005  6.5e-005  5.9e-005  5.3e-005  4.8e-005  4.3e-005  3.9e-005  3.6e-005 
4807.00  0.0e+000  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  9.7e-005  8.7e-005  7.9e-005  7.2e-005  6.5e-005  5.9e-005  5.3e-005  4.8e-005  4.3e-005  3.9e-005  3.6e-005 
4808.00  0.0e+000  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  9.7e-005  8.7e-005  7.9e-005  7.2e-005  6.5e-005  5.9e-005  5.3e-005  4.8e-005  4.3e-005  3.9e-005  3.6e-005 
4809.00  0.0e+000  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  9.7e-005  8.7e-005  7.9e-005  7.2e-005  6.5e-005  5.9e-005  5.3e-005  4.8e-005  4.3e-005  3.9e-005  3.6e-005 
